rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Sergey Bubka,UKR,6.05,,1,Fukuoka,Sep 13
2,Maksim Tarasov,RUS,6.00,,1,Nizza,Jul 16
2,Tim Lobinger,GER,6.00,,1,Köln,Aug 24
4,Dmitriy Markov,BLR,5.95,,2,Köln,Aug 24
5,Okkert Britts,RSA,5.92,,1,Hamburg,Jul 23
6,Riaan Botha,RSA,5.91,,1,Pretoria,Apr 2
6,Dean Starkey,USA,5.91,,3,Athens,Aug 10
8,Lawrence Johnson,USA,5.90,,1,Indianapolis,Jun 15
9,Igor Potapovich,KAZ,5.87,,1,Malmö,Aug 20
10,Jeff Hartwig,USA,5.85,,1,Memphis,May 3
10,Alain Andji,FRA,5.85,,1,Bonneuil-sur-Marne,May 18
10,Yevgeniy Smiryagin,RUS,5.85,,1,Turku,Jun 12
10,Pat Manson,USA,5.85,,4,Fukuoka,Sep 13
14,Jean Galfione,FRA,5.80,,1,Pierre-Benité,Jun 06
14,Vadim Strogalyov,RUS,5.80,,1,Tula,Jul 09
14,Viktor Chistyakov,RUS,5.80,,4,Nice,Jul 16
14,Scott Huffman,USA,5.80,,3,Köln,Aug 24
18,Scott Henning,USA,5.75,,6,Indianapolis,Jun 15
18,Fabio Pizzolato,ITA,5.75,,1,Milan,Jul 06
18,Nicholas Buckfield,GBR,5.75,,2,Gateshead,Sep 07
21,Danny Ecker,GER,5.71,,1,Dormagen,Jun 10
22,Heikki Tapio Vääräniemi,FIN,5.70,,3,Helsinki,Jun 18
22,Vyacheslav Shuteyev,UKR,5.70,,1,Kyiv,Jul 13
22,Martin Voss,DEN,5.70,,1,Friberg,Jul 19
22,Martin Eriksson,SWE,5.70,,1Q2,Athens,Aug 08
22,Trond Barthel,NOR,5.70,,5Q1,Athens,Aug 08
22,Yevgeniy Krasnov,ISR,5.70,,7Q1,Athens,Aug 08
22,Khalid Lachheb,FRA,5.70,,1,Catania,Aug 28
1,Igor Potapovich,KAZ,5.90,i,1,Paris,Mar 08
