rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Sam Kendricks,USA,6.06,,1,"Des Moines, IA (USA)",Jul 27
2,Piotr Lisek,POL,6.02,,1,Monaco (MON),Jul 12
3,Armand Duplantis,SWE,6.00,,1,"Fayetteville, AR (USA)",May 11
4,Christopher Nilsen,USA,5.95,,1,"Austin, TX (USA)",Jun 05
5,Thiago Braz,BRA,5.92,,3,Monaco (MON),Jul 12
6,Pawel Wojciechowski,POL,5.87,,4,Monaco (MON),Jul 12
7,Renaud Lavillenie,FRA,5.85,,1,St-Etienne (FRA),Jul 28
8,Cole Walsh,USA,5.83,,3,Zürich (SUI),Aug 29
9,Valentin Lavillenie,FRA,5.82,,7,Monaco (MON),Jul 12
10,Kurtis Marschall,AUS,5.81,,1,Perth (AUS),Feb 02
10,Ernest John Obiena,PHI,5.81,,1,Chiari (ITA),Sep 03
12,Andrew Irwin,USA,5.80,,1,"Fayetteville, AR (USA)",Apr 12
12,Torben Blech,GER,5.80,,1,Leverkusen (GER),Jul 24
12,Sondre Guttormsen,NOR,5.80,,2,Leverkusen (GER),Jul 24
12,Raphael Holzdeppe,GER,5.80,,3,Leverkusen (GER),Jul 24
12,Augusto Dutra,BRA,5.80,,2,Paris (FRA),Aug 24
17,Zachery Bradford,USA,5.77,,1,"Lawrence, KS (USA)",Apr 20
18,Ben Broeders,BEL,5.76,,2f1,Hof (GER),Jun 29
18,K C Lightfoot,USA,5.76,,3,"Des Moines, IA (USA)",Jul 27
20,Clayton Fritsch,USA,5.75,,3,"Austin, TX (USA)",Jun 05
20,Minsub Jin,KOR,5.75,,1,Taebaek (KOR),Aug 06
20,Konstantinos Filippidis,GRE,5.75,,4,Minsk (BLR),Sep 10
20,Claudio Michel Stecchi,ITA,5.75,,3q1,Doha (QAT),Sep 28
20,Bokai Huang,CHN,5.75,,4q1,Doha (QAT),Sep 28
25,Kyle Pater,USA,5.73,,1,"Highlands Ranch, CO (USA)",Jun 08
1,Pawel Wojciechowski,POL,5.90,i,1,Glasgow (GBR),Mar 02
