rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Charles Dvorak,USA,3.50,,1,Chicago,Jun 01
2,J.P. Hoffman,USA,3.45,ex,-,Seattle,May 10
2,Richard W. Albertson,USA,3.45,,1,Louisville,Oct 5
4,August Anderson,USA,3.44,,1,Buffalo,Sep 7
5,Frank A. Martin,USA,3.42,,2,Louisville,Oct 5
6,G. McKay-Hall,USA,3.40,,2,Buffalo,Sep 7
7,Louis Endsley,USA,3.37,,1,Purdue,May 25
8,Roy Heater,USA,3.35,,1=,Eugene,May 07
8,W.A. Frederick,USA,3.35,,1=,Buffalo,Jun 4
8,Daniel K. Reuss,USA,3.35,,1hcp,New York,Jun 8
8,Henry S. Pettit,USA,3.35,,2,Buffalo,Jun 15
8,Walter Fishleigh,USA,3.35,,3,Buffalo,Jun 15
8,E.A. Kinsey,USA,3.35,,3,Buffalo,Sep 7
8,Daniel Horton,USA,3.35,,3hcp,New York,Oct 5
15,Earnest Deakin,USA,3.33,,3,Buffalo,Jun 4
16,Alexander W. Coleman,USA,3.27,,1,Philadelphia,Apr 27
16,J.H. Hord,USA,3.27,joff,2,Philadelphia,Apr 27
16,Phillip Moore,USA,3.27,joff,3,Philadelphia,Apr 27
16,Frank.B. Scheuber,USA,3.27,,1=,Cambridge/MA,Jun 05
16,Joseph B. Phillips,USA,3.27,,1=,Cambridge/MA,Jun 05
16,Herbert H. Pease,USA,3.27,,2hcp,New York,Jun 08
22,Harry Irwin,USA,3.23,,1,San Francisco,Jul 04
23,Ernest E. Quantrell,USA,3.21,,1,Ravenswood,Jun 15
24,D.P. Thompson,USA,3.20,,1=,New Haven,May 03
24,J.B. Smith,USA,3.20,,2,Philadelphia,May 11
24,Potter,USA,3.20,,1,"Worcester, MA",May 18
24,Demallie,USA,3.20,,1,Hamilton/NY,May 30
24,J.E. Peters,USA,3.20,,1hcp,New York,Oct 05
24,M. Mackie,USA,3.20,,,Madison,
