rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Frank Foss,USA,4.05,,1,Chicago,Aug 23
2,Ralph Spearow,USA,3.97,,1,Tacoma,Jul 01
3,Edwin Meyers,USA,3.81,,1,Philadelphia,May 31
3,Percy Graham,USA,3.81,,2,Philadelphia,Sep 13
3,Edward Knourek,USA,3.81,,3,Philadelphia,Sep 13
6,Henry Petersen,DEN,3.80,,1,København,Jun 15
7,Marcus S. Wright,USA,3.78,,1,Cambridge/MA,Aug 23
8,Florin Floyd,USA,3.76,,1,Colombes,Jun 1
8,Georg Högström,SWE,3.76,,1,Karlstad,Aug 3
10,John Mattson,SWE,3.75,,1,Malmö,Jul 14
11,Wilbur Newstetter,USA,3.73,,2,Philadelphia,May 31
12,Elmer C. Reich,USA,3.71,,1,Pittsburgh,Jul 19
12,Ludwig Gaim,GER,3.71,ex,-,München,Jul 20
14,Lucius Erwin,USA,3.70,,1=,Colombes,Jun 19
14,Hjalmar Rasmussen,DEN,3.70,,1,København,Jul 29
16,Joseph F. Breckley,USA,3.66,,1=,Philadelphia,Apr 26
16,William Harwood,USA,3.66,,3=,Philadelphia,May 31
16,D.F. Parker,USA,3.66,,3=,Philadelphia,May 31
16,Samuel G. Sanders,USA,3.66,,3=,Philadelphia,May 31
16,H.W. Johnson,USA,3.66,,2,Paris,Jun 01
16,Bucheit,USA,3.66,,1=,Chicago,Jun 07
22,Yrjö Helander,FIN,3.62,,1,Tampere,Jul 20
23,Enfried Rydberg,SWE,3.60,,2,Stockholm,Jul 20
23,Helge Risberg,SWE,3.60,,2,Malmö,Jul 27
23,Armas Rauhamaa,FIN,3.60,,1,Turku,Aug 17
