rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Paul Wilson,USA,5.38,,1,Bakersfield,Jun 23
2,Robert Seagren,USA,5.36,,1,San Diego,Jun 10
3,Christos Papanicolau,GRE,5.30,,1,Mexico City,Oct 17
4,Herve D'Encausse,FRA,5.28,,1,Manosque,Sep 9
5,Dick Railsback,USA,5.20,,1,Eugene,May 20
5,Dennis Phillips,USA,5.20,,2,Eugene,May 20
5,Gennadiy Bliznyetsov,URS,5.20,,1,Mexico City,Oct 19
8,Jim Eshelman,USA,5.16,,2,Santa Barbara,Mar 25
9,Wolfgang Nordwig,GDR,5.15,,1,B.Blankenburg,Jul 9
9,Igor Feld,URS,5.15,,1,Moscow,Aug 2
9,Risto Ivanoff,FIN,5.15,,1,Pori,Aug 13
12,Frederick Burton,USA,5.12,,1,Austin,Apr 01
12,Altti Alarotu,FIN,5.12,,1,Lahti,Jul 25
12,Heinfried Engel,FRG,5.12,,1,Heidelberg,Jul 29
15,Klaus Lehnertz,FRG,5.10,,1,Berlin,May 27
16,Rick Sloan,USA,5.08,,4,Provo,Jun 17
17,Jeff Chase,USA,5.05,,2,San Jose,May 20
17,Wlodzimierz Sokolowski,POL,5.05,,2,Chorzów,Jul 01
19,Gregory Miguel,USA,5.04,,3,Modesto,May 27
20,Paul Hegler,USA,5.03,,5,Bakersfield,Jun 23
20,Sakari Orkamo,FIN,5.03,,1,Helsinki,Aug 02
20,Petre Astafei,ROU,5.03,,1,Poiana Brasov,Aug 03
23,Aulis Kairento,FIN,5.02,,1,Kemi,Aug 21
24,John-Erik Blomqvist,SWE,5.01,,1,Skövde,Aug 12
24,Robert Anders,FRG,5.01,,1,Kornwestheim,Oct 07
