rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Charles Hoff,NOR,4.12,,1,København,Sep 3
2,Edward Knourek,USA,3.96,,1,Newark,Sep 9
2,Ralph Spearow,USA,3.96,,2,Newark,Sep 9
4,Enfried Rydberg,SWE,3.90,,2,København,Sep 3
5,Truman Gardner,USA,3.88,,1,Philadelphia,Apr 29
5,Allen Norris,USA,3.88,,1=,Berkeley,Apr 29
5,William Black,USA,3.88,,1=,Berkeley,Apr 29
8,Henry Petersen,DEN,3.85,,1,København,Aug 6
9,Elmer Reich,USA,3.82,,1,Detroit,Aug 19
10,Edward Gouinlock,USA,3.81,,2,Philadelphia,Apr 29
10,Kenneth Libbey,USA,3.81,,2=,"Cambridge, MA",May 27
10,John Landowski,USA,3.81,,1,Iowa City,Jun 03
13,Heinrich Fricke,GER,3.80,,1,Duisburg,Aug 20
13,Laurits Jørgensen,DEN,3.80,,3=,København,Sep 03
15,Peden,USA,3.79,,1,Columbus,May 27
16,Arthur Wilcox,USA,3.78,,1=,Berkeley,Apr 22
17,Richard Emmons,USA,3.76,,1,Eagle Rock,Apr 15
17,Charles Bickmore,USA,3.76,,2,Eagle Rock,Apr 15
19,Neil Atkinson,USA,3.73,,3=,Philadelphia,Apr 29
19,Chandler,USA,3.73,,1=,Madison,May 06
19,Collins,USA,3.73,,1,Urbana,May 19
22,Ed Young,USA,3.72,,1,Baton Rouge,May 20
23,René-Joannes Powell,BEL,3.71,,1,Forest,Aug 20
24,John Mattson,SWE,3.70,,2,Stockholm,Aug 20
25,Glenn Graham,USA,3.69,,1=,Berkeley,Apr 15
25,Callison,USA,3.69,,1=,Seattle,May 27
25,Mason,USA,3.69,,1=,Seattle,May 27
25,Osborne,USA,3.69,,1=,Seattle,May 27
25,William Robusch,USA,3.69,,1,State College,Jun 12
1,Dale Merrick,USA,3.89,i,1=,Urbana,Mar 04
1,John Landowski,USA,3.89,i,1=,Urbana,Mar 04
3,Edwin Myers,USA,3.81,i,1,Chicago,Mar 11
