rank,name,nat,perf_0,perf_1,perf_2,city,date
1,William Graber,USA,4.32,,1,Los Angeles,May 6
2,Keith Brown,USA,4.30,,1,New Haven,May 20
3,William Miller,USA,4.26,,1,Palo Alto,Mar 4
3,Matthew Gordy,USA,4.26,,1=,Chicago,Jun 30
5,John Wonsowitz,USA,4.21,,3,Chicago,Jun 30
5,Bernard Deacon,USA,4.21,,1,Berkeley,Apr 15
7,Sueo Oe,JPN,4.20,,1,Nishinomiya,May 27
7,Shuhei Nishida,JPN,4.20,,1,Tokyo,Jun 11
9,Wirt Thompson,USA,4.19,,2,New Haven,May 20
10,Irving Seely,USA,4.16,,1=,Des Moines,Apr 29
11,Ray Lowry,USA,4.13,,1,Milwaukee,Jun 02
12,Petros Chlentzos,GRE,4.12,,,,
13,William Koblick,USA,4.11,,3,Berkeley,Apr 15
13,George Jefferson,USA,4.11,,2,Fresno,May 13
13,Diego Pojmaevich,ARG,4.11,,1,Budapest,Aug 19
13,Bo Ljungberg,SWE,4.11,,1,Malmö,Sep 17
17,Jack Hallett,USA,4.10,,2,Los Angeles,Apr 08
17,Lucio A. Prado de Castro,BRA,4.10,,1,Sao Paulo,Jun 11
17,Gustav Wegner,GER,4.10,,1,Halle,Jun 11
20,Bill McAllister,USA,4.09,,1,Redlands,Apr 08
21,Ray Noble,USA,4.07,,1,Chicago,Jun 17
21,Bernard Berlinger,USA,4.07,,D,Chicago,Jul 01
21,Richard Baldry,USA,4.07,,D,Chicago,Jul 01
24,George Varoff,USA,4.05,,1,San Francisco,Apr 29
24,Lowell Allen,USA,4.05,,1,Chicago,Jun 29
24,Henry Lindblad,SWE,4.05,,1,Budapest,Oct 01
1,Keith Brown,USA,4.31,i,1,New York,Mar 15
2,Wirt Thompson,USA,4.26,i,2,New York,Mar 15
3,Estel Lennington,USA,4.21,i,1,Chicago,Mar 11
