rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Walter S. Rodenbaugh,USA,3.490,,1,Philadelphia,Sep 17
2,Thomas Ray,GBR,3.466,,1,,
3,Robert Watson,GBR,3.353,,1,London,Jul 2
3,Robert Dickinson,GBR,3.353,,1,London,Jul 2
3,Theodore Luce,USA,3.353,,1,Manhattan Fd.,Oct 1
6,H.L. Towne,USA,3.277,,1,Springfield,May 25
7,O.G. Cartwright,USA,3.200,,1,Princeton,May 7
7,John Cahill,IRL,3.200,,1,Bansha,Aug 2
7,Christian T. Buchholtz,USA,3.200,,2,Manhattan Fd.,Oct 1
10,John Blackburn,IRL,3.175,,1,Clonmel,Aug 1
11,G.J. Hoffman,USA,3.16,,1,San Francisco,May 30
12,Joshua Crane,USA,3.15,,1,Boston,Jun 11
13,Edward Hart,USA,3.12,,2,New York,May 28
14,W.M. West,NZL,3.10,,1,Christchurch,Oct 29
15,William H. Henderson,USA,3.04,,1=,Jone's Wood,Sep 01
15,W.F. Scott,IRL,3.04,,1=,Jone's Wood,Sep 01
15,L.F. Pynchon,USA,3.04,,4,New York,Oct 01
15,H.M. Wheelwright,USA,3.04,,3=,New York,May 28
15,T.E. Shervin,USA,3.04,,3=,New York,May 28
20,George Casey,USA,3.02,,1,New York,Sep 17
21,F. Reisner,GER,3.00,,-,Munchen,Jul 30
21,William Hoyt,USA,3.00,,1,Cambridge/Mass,May 07
23,Francis Bowman,USA,2.96,,1,Williamsbridge,Oct 15
24,Gouault,FRA,2.95,,-,Le Mans,Jun 30
24,Epinette,FRA,2.95,,-,Le Mans,Jun 30
24,Cordier,FRA,2.95,,-,Le Mans,Jun 30
1,A.P. Schwager,USA,3.29,i,1,Boston,Mar 13
