rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Cornelius Warmerdam,USA,4.60,,1,Fresno,Jun 29
2,Earle Meadows,USA,4.47,,1,Los Angeles,Apr 13
2,Kenneth Dills,USA,4.47,,1,Compton,Jun 7
4,Guinn Smith,USA,4.38,,2=,Berkeley,May 18
5,Dick Ganslen,USA,4.37,,1,Travers Island,Jun 8
6,Ralph Ross,USA,4.32,,1,Philadelphia,Apr 27
7,Bernard Deacon,USA,4.31,,2,Berkeley,May 18
8,Earl Stolberg,USA,4.30,,1,Milwaukee,May 18
9,Beefus Bryan,USA,4.26,,1,Des Moines,Apr 27
9,Carl Clark,USA,4.26,,1,Salt Lake City,May 18
9,George Hoffman,USA,4.26,,2,Fresno,May 11
9,Robert Kenyon,USA,4.26,,2=,Los Angeles,May 25
9,Milton Padway,USA,4.26,,,,
14,Nikolay Ozolin,URS,4.25,,1,Moscow,Jul
15,Gavriil Rayevskiy,URS,4.23,,1,Kharkov,Sep 03
16,Earl Ford,USA,4.21,,4,Berkeley,Apr 13
16,Luther Nichols,USA,4.21,,2,Palo Alto,Apr 27
16,Anthony Sunseri,USA,4.21,,1,San José,May 04
19,William Schaefer,USA,4.19,,1,Los Angeles,Feb 24
19,Byron Dudley,USA,4.19,,2=,Los Angeles,May 04
19,Thomas Lussen,USA,4.19,,1,Philadelphia,May 18
22,Harold Hunt,USA,4.16,,2=,Des Moines,Apr 27
22,Richard Higgins,USA,4.16,,2=,Des Moines,Apr 27
22,Eero Lähdesmäki,FIN,4.16,,1,Budapest,Sep 22
25,Koichi Nakamura,JPN,4.15,,1,Tokyo,Nov 03
