rank,name,nat,perf_0,perf_1,perf_2,city,date
1,George Varoff,USA,4.43,,1,Princeton,Jul 4
2,Earle Meadows,USA,4.37,,1,Los Angeles,Apr 18
2,Albert Haller,USA,4.37,,1,Madison,May 16
4,William Graber,USA,4.35,,1,Helsinki,Aug 18
5,David Weichert,USA,4.34,,1,Cambridge,Jun 27
5,William Sefton,USA,4.34,,1=,Los Angeles,Jun 27
5,Sueo Oe,JPN,4.34,,1,Tokyo,Apr 26
8,Cornelius Warmerdam,USA,4.31,,1,Fresno,May 16
9,Shuhei Nishida,JPN,4.30,,1,Colombes,Aug 23
10,Jack Rand,USA,4.26,,1,San Diego,Mar 14
10,Loring Day,USA,4.26,,2,Los Angeles,May 02
10,Bernard Deacon,USA,4.26,,2,Cambridge,Jun 27
13,Jack Mauger,USA,4.21,,,Palo Alto,May 09
13,William Roy,USA,4.21,,1,New Orleans,May 23
15,Richard Valentine,USA,4.19,,1,Los Angeles,Apr 25
15,John Hooker,USA,4.19,,2=,Fresno,May 16
15,Nikolay Ozolin,URS,4.19,,1,Gorkiy,Jul 07
18,Kenneth Dills,USA,4.14,,1,Modesto,May
19,Glenn Haskell,USA,4.11,,1=,Berkeley,Mar 14
19,Paul Garrett,USA,4.11,,1,San José,Apr 11
19,Sampson Sharff,USA,4.11,,3=,Des Moines,Apr 25
19,Wayne Lyons,USA,4.11,,3=,Des Moines,Apr 25
19,Alex LeGrand,USA,4.11,,3=,Des Moines,Apr 25
19,Lloyd Siebert,USA,4.11,,3=,Des Moines,Apr 25
19,Maurice Cowan,USA,4.11,,3=,Des Moines,Apr 25
19,Richard Harkins,USA,4.11,,3=,Des Moines,Apr 25
19,Standish Medina,USA,4.11,,1,Philadelphia,May 30
19,Scott Massey,USA,4.11,,2,Berkeley,May 30
19,John Wonsowitz,USA,4.11,,4=,Princeton,Jul 04
19,Andries du Plessis,RSA,4.11,,2=,London,Aug 15
19,Eldon Stutzman,USA,4.11,,2=,New York,Aug 16
