rank,name,nat,perf_0,perf_1,perf_2,city,date
1,William Sefton,USA,4.54,,1,Los Angeles,May 29
1,Earle Meadows,USA,4.54,,2,Los Angeles,May 29
3,Cornelius Warmerdam,USA,4.46,,2,Milwaukee,Jul 3
3,George Varoff,USA,4.46,,4,Milwaukee,Jul 3
5,Jack Mauger,USA,4.37,,1,Palo Alto,May 22
6,Sueo Oe,JPN,4.35,,1,Nishinomiya,Sep 26
7,Kenneth Dills,USA,4.26,,3,Palo Alto,May 22
7,Nikolay Ozolin,URS,4.26,,1,Moscow,Jun 17
9,Kiyoshi Adachi,JPN,4.25,,3,Nishinomiya,Sep 12
10,Standish Medina,USA,4.22,,1,New York,May 29
11,Paul Garrett,USA,4.21,,4,Palo Alto,May 22
11,Irving Howe,USA,4.21,,4,Berkeley,Jun 19
11,Gavriil Rayevskiy,URS,4.21,,1,Kharkov,Sep 06
14,William Hawthorne,USA,4.19,,1,Milwaukee,Jun 04
14,Albert Haller,USA,4.19,,2,Milwaukee,Jun 04
14,David Weichert,USA,4.19,,1,Laredo,Mar
14,Loring Day,USA,4.19,,1=,Los Angeles,Mar 20
14,Milton Padway,USA,4.19,,1,Iowa City,May 07
19,William Harding,USA,4.16,,1,Cambridge (MA),Jul 10
20,Dick Ganslen,USA,4.13,,1,Passaic,Jun 26
21,Donald Bird,USA,4.12,,,,
22,Daniel Gibbs,USA,4.11,,1,Columbus,May 15
22,Keith Monroe,USA,4.11,,3,Los Angeles,May 29
22,William Graber,USA,4.11,,3,Princeton,Jun 19
22,Lloyd Siebert,USA,4.11,,4=,Princeton,Jun 19
22,Iwao Maeda,JPN,4.11,,1,Kobe,Jun 20
22,Alfred Proksch,AUT,4.11,,1,London,Aug 02
1,Oscar Sutermeister,USA,4.26,i,4,Boston,Feb 13
1,William Harding,USA,4.26,i,2,New York,Mar 17
1,Albert Haller,USA,4.26,i,3,Chicago,Mar 06
1,Richard Ganslen,USA,4.26,i,3,New York,Feb 27
