rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Grete Waitz,NOR,8.31.75,,1,Oslo,Jul 17
2,Svetlana Ulmasova,URS,8.36.32,,1,Montréal,Aug 25
3,Lyubov Smolka,URS,8.41.3,,1,Kaunas,Aug 11
4,Faina Krasnova,URS,8.41.6,,2,Kaunas,Aug 11
5,Yelena Sipatova,URS,8.44.1,,3,Kaunas,Aug 11
6,Raisa Belousova,URS,8.44.7,,4,Kaunas,Aug 11
7,Raisa Smekhnova,URS,8.46.2,,5,Kaunas,Aug 11
8,Valentina Ilyinych,URS,8.46.5,,2,Moscow,Jul 21
8,Tatyana Sychova,URS,8.46.5,,6,Kaunas,Aug 11
10,Svetlana Guskova,URS,8.46.8,,1,Köln,Aug 22
11,Yelena Tsukhlo,URS,8.48.8,,7,Kaunas,Aug 11
12,Maricica Puica,ROU,8.49.1,,1,Sofia,Jun 30
12,Lyubov Kopeykina,URS,8.49.1,,1,Moscow,Jul 21
14,Raisa Sadretdinova,URS,8.50.2,,4,Moscow,Jul 21
15,Francie Larrieu,USA,8.51.03,,2,Oslo,Jul 05
16,Margherita Gargano,ITA,8.51.4,,1,Palermo,Oct 10
17,Vesela Yazinska,URS,8.52.89,,3,Turin,Aug 05
18,Janice Merrill,USA,8.53.6,,1,San Juna,Jul 07
19,Brigitte Kraus,GFR,8.54.4,,1,Ludwigshafen,Jun 02
20,Giana Romanova,URS,8.55.2,,1,Sochi,May 29
21,Nina Yapeyeva,URS,8.56.5,,8,Kaunas,Aug 11
22,Ursula Sauer,GDR,8.57.59,,4,Torino,Aug 05
23,Celina Sokolowska,POL,8.58.26,,1,Poznan,Aug 12
24,Julie Brown,USA,8.58.27,,3,Walnut,Jun 17
25,Karoline Nemetz,SWE,8.58.6,,2,Sittard,May 07
