rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Angela Chalmers,CAN,8.38.38,,1,Auckland,Jan 28
2,Yvonne Murray,GBR,8.39.46,,2,Auckland,Jan 28
3,Liz McColgan,GBR,8.43.14,,1,Sydney,Jan 14
4,Yelena Romanova,URS,8.43.68,,2,Split,Sep 01
5,Patti-Sue Plumer,USA,8.44.07,,1,Villeneuve d'Ascq,Jun 29
6,Nadia Dandolo,ITA,8.44.41,,2,Zürich,Aug 15
7,Lynn Jennings,USA,8.46.08,,2,Villeneuve d'Ascq,Jun 29
8,Viorica Ghican,ROU,8.46.13,,3,Zürich,Aug 15
9,Roberta Brunet,ITA,8.46.19,,3,Split,Sep 01
10,Ravilya Agletdinova,URS,8.46.86,,1,Kiev,Jul 05
11,Lyubov Kremlyova,URS,8.46.94,,4,Split,Aug 29
12,Annette Sergent,FRA,8.47.15,,4,Zürich,Aug 15
13,Margareta Keszeg,ROU,8.47.81,,1,New York,Jul 29
14,Susan Sirma,KEN,8.48.39,,5,Zürich,Aug 15
15,Karen Hutcheson,GBR,8.48.72,,4,Auckland,Jan 28
16,Marie-Pierre Duros,FRA,8.49.21,,3,Nice,Jul 10
17,Päivi Tikkanen,FIN,8.50.26,,6,Split,Aug 29
18,Zita Agoston,HUN,8.51.07,,7,Split,Aug 29
19,Jill Hunter,GBR,8.51.15,,6,Zürich,Aug 15
20,Sonia McGeorge,GBR,8.51.33,,8,Split,Aug 29
21,Gitte Karlshøj,DEN,8.51.44,,9,Split,Aug 29
22,Martine Fays,FRA,8.51.69,,5,Villeneuve d'Ascq,Jun 29
23,Wanda Panfil,POL,8.52.07,,3,Bruxelles,Aug 10
24,Robyn Meagher,CAN,8.52.18,,1,Montreal,Aug 11
25,Alison Wyeth,GBR,8.52.26,,10,Split,Aug 29
