rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Henry Marsh,USA,8.16.17,,1,Koblenz,Aug 25
2,Patriz Ilg,FRG,8.17.04,,1,Berlin,Aug 20
3,Wolfgang Konrad,AUT,8.17.22,,2,Berlin,Aug 20
4,Boguslaw Maminski,POL,8.17.41,,3,Berlin,Aug 20
5,Colin Reitz,GBR,8.18.80,,1,Stockholm,Jul 6
6,Greg Duhaime,CAN,8.19.05,,2,Koblenz,Aug 25
7,Graeme Fell,GBR,8.19.72,,3,Koblenz,Aug 25
8,Domingo Ramon Menargues,ESP,8.20.48,,3,Athens,Sep 10
9,Joseph Mahmoud,FRA,8.20.54,,5,Berlin,Aug 20
10,Francisco Sanchez,ESP,8.21.15,,1,Vigo,Aug 15
11,Hagen Melzer,GDR,8.21.27,,3,Zürich,Aug 18
12,Tommy Ekblom,FIN,8.21.4,,1,Porvoo,Aug 08
13,Roger Hackney,GBR,8.21.41,,3,Stockholm,Jul 06
14,Mariano Scartezzini,ITA,8.22.34,,8,Berlin,Aug 20
15,Ilkka Juhani Äyräväinen,FIN,8.22.6,,2,Porvoo,Aug 08
16,Krzystof Wesolowsky,POL,8.22.65,,9,Berlin,Aug 20
17,Vesa Laukkanen,FIN,8.22.9,,3,Porvoo,Aug 08
18,Richard Tuwei,KEN,8.23.48,,4,Stockholm,Jul 06
19,John Gregorek,USA,8.23.62,,2,Knoxville,Jun 20
20,Julius Korir,KEN,8.23.94,,1,Brisbane,Oct 04
21,Juan Torres,ESP,8.24.08,,4h,Athens,Sep 07
22,Amos Korir,KEN,8.24.43,,10,Berlin,Aug 20
23,Boris Pruss,URS,8.24.8,,1,Kiev,Jul 09
24,Rainer Schwarz,FRG,8.25.21,,5h,Athens,Sep 07
25,Bruce Bickford,USA,8.25.36,,2,Indianapolis,Jul 24
