rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tore Sjöstrand,SWE,8.59.8,,1,Helsinki,Sep 12
2,Göte Hagström,SWE,9.01.0,,2,Helsinki,Sep 12
3,Erik Elmsäter,SWE,9.03.8,,1,Stockholm,Jul 1
4,Pentti Siltaloppi,FIN,9.04.4,,1,Helsinki,Jul 8
5,Aleksandr Pugachevskiy,URS,9.06.4,,1,Kharkov,Sep 9
6,Raphael Pujason,FRA,9.08.6,,1,Colombes,Jul 11
7,Stanislav Przhevalskiy,URS,9.11.0,,2,Kharkov,Sep 9
8,Alexandre Guyodo,FRA,9.11.6,,2,Colombes,Jul 11
9,Curt Söderberg,SWE,9.13.0,,3,Örnsköldsvik,Jun 6
10,Aarne Kainlauri,FIN,9.15.8,,4,Helsinki,Sep 12
11,Martin Stokken,NOR,9.16.0,,1,Trondhjem,Aug 22
12,Paavo Toivari,FIN,9.18.0,,3,Helsinki,Jul 08
13,Robert McMillen,USA,9.18.7,,1,Evanston,Jul 10
14,Vladimir Kazantsev,URS,9.18.8,,3,Kharkov,Sep 09
15,Olle Elvland,SWE,9.19.6,,3,Göteborg,May 27
16,Jan-Erik Andersson,SWE,9.20.0,,4,Stockholm,Jul 01
17,Petar Segedin,YUG,9.20.4,,6,London,Aug 05
18,Browning Ross,USA,9.21.0,,2,Evanston,Jul 10
19,Erland Andersson,SWE,9.21.2,,1,Göteborg,Aug 05
20,Mikhail Saltykov,URS,9.21.4,,4,Kharkov,Sep 09
21,Roger Chesneau,FRA,9.21.6,,3,Colombes,Jul 11
22,Djordje Stefanovic,YUG,9.22.2,,1,Belgrade,Jul 04
23,Laszlo Jeszenszky,HUN,9.22.8,,1,Budapest,May 23
24,Sergey Bakurov,URS,9.23.0,,5,Kharkov,Sep 09
25,Alf Olesen,DEN,9.23.8,,1,Oslo,Jul 04
25,Pyotr Stepanov,URS,9.23.8,,6,Kharkov,Sep 09
