rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Toivo Loukola,FIN,9.27.8,,1,Viipuri,Jul 20
2,Verner Toivonen,FIN,9.32.2,,2,Viipuri,Jul 20
3,Marcel Cuignet,FRA,9.34.2,,1,Colombes,Jul 20
4,Romain Martin,FRA,9.40.2,,2,Colombes,Jul 20
5,Lasse Ylönen,FIN,9.49.4,,3,Viipuri,Jul 20
6,Jean Cléau,FRA,9.51.2,,2,Colombes,Jul 6
7,Marcel Michot,FRA,9.52.2,,3,Colombes,Jul 6
7,Marcel Le Guyader,FRA,9.52.2,,3,Colombes,Jul 20
9,Erkki Peltonen,FIN,9.55.2,,4,Viipuri,Jul 20
10,Thorvald Minde,NOR,9.58.0,,1,Oslo,Jun 1
11,Eino Puukko,FIN,9.59.2,,5,Viipuri,Jul 20
12,Joseph McCluskey,USA,10.00.4,e+,1,Pittsburgh,Aug 23
13,Johannes Bognerud,NOR,10.07.2,,2,Oslo,Jun 1
14,George Bailey,GBR,10.10.9,e+,1,London,Jul 05
15,Alf Pettersen,NOR,10.12.7,,3,Oslo,Jun 1
16,Jack Edward Webster,GBR,10.13.5,e+,2,London,Jul 05
17,Angelo Davoli,ITA,10.15.8,,1,Milan,Apr 06
18,Riccardo Pavon,ITA,10.33.2,,2,Milan,Apr 06
19,Edward Henry Oliver,GBR,10.35.7,e+,3,London,Jul 05
20,Giuseppe Gordini,ITA,10.47.2,,3,Milan,Apr 06
21,Lindo Duvia,ITA,10.50.8,,4,Milan,Apr 06
22,Vernon Morgan,GBR,10.57.1,e+,4,London,Jul 05
23,Ian Drew,GBR,10.51.1,e+,5,London,Jul 05
24,Mario Squellati,ITA,11.02.6,,5,Milan,Apr 06
25,Massimiliano Marchi,ITA,11.16.2,,6,Milan,Apr 06
