rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Volmari Iso-Hollo,FIN,9.09.2,e+,1,Los Angeles,Aug 02
2,Joseph McCluskey,USA,9.14.5,,1,Palo Alto,Jul 16
3,Glen Dawson,USA,9.15.0,,3h2,Los Angeles,Aug 1
4,Walter Pritchard,USA,9.18.3,e,2,Palo Alto,Jul 16
5,Thomas Evenson,GBR,9.18.8,,1h1,Los Angeles,Aug 1
6,Harold Manning,USA,9.20.2,,1,Evanston,Jul 1
7,George Lermond,USA,9.23.8,,1,Travers Island,Jun 12
8,Forrest Harvey,USA,9.24.4,e,4,Palo Alto,Jul 16
9,Martti Matilainen,FIN,9.25.7,e,4,Los Angeles,Aug 02
10,Roger Vigneron,FRA,9.26.4,,1,Colombes,Jun 25
10,George Bailey,GBR,9.26.4,e,5,Los Angeles,Aug 02
12,Alfredo Furia,ITA,9.26.5,,1,Firenze,Jun 26
13,Nello Bartolini,ITA,9.27.0,,2,Firenze,Jun 26
13,Frank Murphy,USA,9.27.0,,1,Ann Arbor,Jun 25
15,Giuseppe Lippi,ITA,9.32.0,,3,Firenze,Jun 26
16,Toivo Loukola,FIN,9.32.8,,1,Helsinki,Jul 17
17,Edwin Chapman,USA,9.38.5,e,6,Palo Alto,Jul 16
18,Romain Martin,FRA,9.40.6,,2,Colombes,Jun 25
19,Verner Toivonen,FIN,9.41.0,,3h1,Los Angeles,Aug 01
20,J.Clifton Watson,USA,9.42.2,,1,Evanston,Jun 25
21,Väinö Happonen,FIN,9.42.4,,2,Helsinki,Jul 17
22,George Lermond,USA,9.43.0,e,7,Palo Alto,Jul 16
22,Martti Matilainen,FIN,9.43.0,,5h2,Los Angeles,Aug 01
24,René Desroches,FRA,9.43.8,,3,Colombes,Jun 25
25,Frank Highly,USA,9.48.5,e,8,Palo Alto,Jul 16
