rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Bronislaw Malinowski,POL,8.09.70,,1,Moscow,Jul 31
2,George Kiprotich Rono,KEN,8.12.0,,1,Rome,Aug 5
3,Filbert Bayi,TAN,8.12.48,,2,Moscow,Jul 31
4,Mariano Scartezzini,ITA,8.12.5,,2,Rome,Aug 5
5,Eshetu Tura,ETH,8.13.57,,3,Moscow,Jul 31
6,Henry Marsh,USA,8.15.68,,1,Eugene,Jun 28
7,Domingo Ramon Menargues,ESP,8.15.74,,4,Moscow,Jul 31
8,Francisco Sanchez,ESP,8.17.93,,5,Moscow,Jul 31
9,Giuseppe Gerbi,ITA,8.18.47,,6,Moscow,Jul 31
10,Boguslaw Maminski,POL,8.18.78,,3,Moscow,Jul 28
11,Masanari Shintaku,JPN,8.19.52,,2,Stockholm,Jul 08
12,Anatoliy Dimov,URS,8.19.75,,8,Moscow,Jul 31
13,Tommy Ekblom,FIN,8.20.20,,2,Helsinki,Jul 09
14,Douglas Brown,USA,8.20.60,,2,Eugene,Jun 28
15,Ken Martin,USA,8.20.97,,3,London,Aug 08
16,John Gregorek,USA,8.21.32,,3,Eugene,Jun 28
17,James Munyala,KEN,8.21.8,,1,Zagreb,Jun 05
18,Hillary Tuwei,KEN,8.22.4,,3,Rome,Aug 05
19,Vasile Bichea,ROU,8.22.51,,1,Göteborg,Jul 03
20,Randy Jackson,USA,8.22.81,,1,Austin,Jun 07
21,Krzystof Wesolowsky,POL,8.23.5,,5,Rome,Aug 05
22,Vesa Laukkanen,FIN,8.24.45,,3,Helsinki,Jul 09
23,Sergey Olizarenko,URS,8.24.9,,1,Moscow,Jul 06
24,Wolfgang Konrad,AUT,8.24.92,,4h1,Moscow,Jul 26
25,Dusan Moravcík,TCH,8.24.97,,2,Warsaw,Jun 14
