rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Soufiane El Bakkali,MAR,7:58.15,,1,Monaco (MON),Jul 20
2,Evan Jager,USA,8:01.02,,2,Monaco (MON),Jul 20
3,Benjamin Kigen,KEN,8:06.19,,1,Rabat (MAR),Jul 13
4,Chala Beyo,ETH,8:07.27,,2,Rabat (MAR),Jul 13
5,Conseslus Kipruto,KEN,8:08.40,,1,Roma (ITA),May 31
6,Abraham Kibiwot,KEN,8:10.62,,2,Gold Coast (AUS),Apr 13
7,Hillary Bor,USA,8:12.20,,4,Rabat (MAR),Jul 13
8,Amos Kirui,KEN,8:12.24,,3,Gold Coast (AUS),Apr 13
9,Matthew Hughes,CAN,8:12.33,,4,Gold Coast (AUS),Apr 13
10,Nicholas Kiptanui Bett,KEN,8:13.18,,1,Dessau (GER),Jun 08
11,Ibrahim Ezzaydouny,MAR,8:14.62,,7,Rabat (MAR),Jul 13
12,Lawrence Kemboi Kipsang,KEN,8:15.07,,2,Doha (QAT),May 04
13,Emmanuel Kiprono,KEN,8:16.24,,3,Doha (QAT),May 04
14,Mahiedine Mekhissi Benabbad,FRA,8:16.97,,5,Roma (ITA),May 31
14,Leonard Kipkemoi Bett,KEN,8:16.97,,4,Birmingham (GBR),Aug 18
16,Barnabas Kipyego,KEN,8:17.08,,1,Nancy (FRA),Jun 27
17,Albert Chemutai,UGA,8:17.17,,6,Roma (ITA),May 31
18,Tesfaye Deriba,ETH,8:17.51,,5,Doha (QAT),May 04
19,Kennedy Njiru,KEN,8:18.04,,7,Monaco (MON),Jul 20
20,Jairus Kipchoge Birech,KEN,8:18.76,,6,"Eugene, OR (USA)",May 26
21,Fernando Carro,ESP,8:19.30,,9,Rabat (MAR),Jul 13
22,Hicham Sigueni,MAR,8:19.51,,3,Nancy (FRA),Jun 27
22,Justus Lagat,KEN,8:19.51,,4,Nancy (FRA),Jun 27
24,Yemane Haileselassie,ERI,8:19.61,,2,Huelva (ESP),Jun 08
25,Mohamed Tindouft,MAR,8:20.30,,7,Roma (ITA),May 31
