rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ernesto Ambrosini,ITA,9.36.6,,1,Paris,Jun 9
2,Elias Katz,FIN,9.40.9,,1,Göteborg,Jul 8
3,Paul Bontemps,FRA,9.41.8,,1,Paris,Jun 30
4,Nils Eklöf,SWE,9.46.6,,2,Göteborg,Jul 8
5,Frederick Ward,GBR,9.56.0,,2,Paris,Jun 9
6,Ferrucio Bruni,ITA,9.56.6,,1,Este,May 20
7,Georges Guillon,FRA,9.58.5,e,3,Paris,Jun 9
8,Albert Isola,FRA,9.59.2,,2,Paris,Jun 30
9,Ville Ritola,FIN,10.01.7,e+,1,New York,Sep 22
10,Einar Johansson,SWE,10.02.1,,3,Göteborg,Jul 8
11,Nello Bartolini,ITA,10.02.6,,2,Firenze,May 20
12,Gustaf Mattsson,SWE,10.05.4,,4,Göteborg,Jul 08
13,Gustaf Bergström,SWE,10.07.2,,5,Göteborg,Jul 08
14,Ernesto Tercovich,ITA,10.08.2,,1,Bologna,May 20
15,James Kelly,IRL,10.10.1,e+,1,Crewe,Jun 16
16,C.A. Rae,GBR,10.12.4,e+,2,Crewe,Jun 16
17,Louis Corlet,FRA,10.13.8,,1,Saint-Cloud,Sep 02
18,Väinö Sipilä,FIN,10.15.0,,2,Helsinki,Jul 29
19,Erik Larsson,SWE,10.16.5,,6,Göteborg,Jul 08
20,Karl Andersson,SWE,10.16.8,,1h,Göteborg,Jul 07
21,Oskar Fröjd,SWE,10.18.6,,7,Göteborg,Jul 08
22,T. McKenzie,RSA,10.19.1,e+,1,Johannesburg,Apr 02
23,Léon Thierrée,FRA,10.20.0,e,2,Saint-Cloud,Sep 02
24,Werner Magnusson,SWE,10.20.8,,8,Göteborg,Jul 08
25,Paul Werner,FRA,10.23.4,,1,Strasbourg,Jun 17
