rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Peter Koech,KEN,8.05.35,,1,Stockholm,Jul 3
2,Patrick Sang,KEN,8.06.03,,2,Stockholm,Jul 3
3,Julius Kariuki,KEN,8.12.18,,1,Koblenz,Aug 23
4,Joseph Mahmoud,FRA,8.13.38,,2,Koblenz,Aug 23
5,Graeme Fell,CAN,8.15.80,,3,Koblenz,Aug 23
6,Hagen Melzer,GDR,8.16.35,,4,Stockholm,Jul 3
7,Tom Hanlon,GBR,8.16.52,,4,Koblenz,Aug 23
8,Brian Diemer,USA,8.16.92,,5,Stockholm,Jul 3
9,Mark Rowland,GBR,8.17.22,,2,London,Jul 14
10,Miroslaw Zerkowski,POL,8.17.64,,2,Berlin,Aug 18
11,Boguslaw Maminski,POL,8.17.83,,6,Stockholm,Jul 03
12,Bruno le Stum,FRA,8.18.29,,3,Berlin,Aug 18
13,Raymond Pannier,FRA,8.19.78,,2,Paris,Jun 23
14,Francesco Panetta,ITA,8.21.19,,6,London,Jul 14
15,Alessandro Lambruschini,ITA,8.21.21,,3,Zürich,Aug 16
16,Béla Vágó,HUN,8.22.26,,7,Stockholm,Jul 03
17,William van Dijck,BEL,8.22.5,,1,Tessenderlo,Sep 02
18,Hans Koeleman,NED,8.23.76,,2,Hengelo,Aug 13
19,Angelo Carosi,ITA,8.23.83,,2,Oslo,Jul 01
20,Henryk Jankowski,POL,8.23.85,,6,Koblenz,Aug 23
21,Eddie Wedderburn,GBR,8.24.14,,7,London (CP),Jul 14
22,Roger Hackney,GBR,8.24.60,,3,Oslo,Jul 01
23,Peter Renner,NZL,8.24.83,,8,Stockholm,Jul 03
24,Julius Korir,KEN,8.25.03,,10,Monaco,Sep 01
25,Jens Volkmann,FRG,8.25.47,,9,Stockholm,Jul 03
