rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ludwig Kaindl,GER,9.06.8,,1,Berlin,Jul 8
2,Kauko Pekuri,FIN,9.07.4,,1,Helsinki,Sep 17
3,Volmari Iso-Hollo,FIN,9.08.8,,1,Stockholm,Jul 28
4,Lars Larsson,SWE,9.09.0,,2,Stockholm,Jul 28
5,Alf Lindblad,FIN,9.09.5,,1,Helsinki,Jul 13
6,Rolf Seidenschnur,GER,9.11.6,,2,Berlin,Jul 8
7,Martti Matilainen,FIN,9.12.2,,1,Helsinki,Jul 7
8,Kaarlo Tuominen,FIN,9.12.6,,1,Helsinki,Jul 28
9,Nils Ollander,SWE,9.16.0,,3,Helsinki,Jul 28
10,Tore Söderström,SWE,9.17.6,,2,Stockholm,Aug 20
11,Onni Kepponen,FIN,9.21.4,,5,Helsinki,Jul 07
12,Karl Otto,GER,9.22.2,,3,Berlin,Jul 08
13,Joseph McCluskey,USA,9.23.1,,1,Lincoln,Jul 04
14,Roger Cuzol,FRA,9.25.3,,1,Colombes,Jul 22
15,Ferdinand Muschik,AUT,9.26.4,,4,Berlin,Jul 08
16,Jean Chapelle,BEL,9.27.0,,,,
17,Pavel Savelyev,URS,9.27.3,,1,Kharkov,Aug 12
18,Knut Andersson,SWE,9.27.8,,4,Stockholm,Aug 20
19,Gaston Tinard,FRA,9.28.2,,2,Colombes,Jul 22
20,Pyotr Stepanov,URS,9.28.8,,1,Moscow,Jul 13
20,Pavel Zveryev,URS,9.28.8,,2,Kharkov,Aug 26
22,Sven Sjölander,SWE,9.29.8,,4,Göteborg,Sep 17
23,Nikolay Mudrik,URS,9.30.2,,3,Kharkov,Aug 26
24,Erik Arwidsson,SWE,9.30.8,,5,Stockholm,Aug 20
25,Harry Holmqvist,SWE,9.31.8,,,Stockholm,Jul 14
