rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Conseslus Kipruto,KEN,8:00.12,,1,"Birmingham, GBR",Jun 05
2,Jairus Kipchoge Birech,KEN,8:03.90,,2,Rabat,May 22
3,Evan Jager,USA,8:04.01,,2,Bruxelles,Sep 09
4,Mahiedine Mekhissi,FRA,8:08.15,,3,Bruxelles,Sep 09
5,Paul Kipsiele Koech,KEN,8:08.32,,2,Monaco,Jul 15
6,Barnabas Kipyego,KEN,8:09.13,,3,Monaco,Jul 15
7,Abraham Kibiwott,KEN,8:09.25,,3,Doha,May 06
8,John Kibet Koech,BRN,8:09.62,,4,Doha,May 06
9,Nicholas Kiptonui Bett,KEN,8:10.07,,2,Lausanne,Aug 25
10,Clement Kimutai Kemboi,KEN,8:10.65,,6,Doha,May 06
11,Hillary Bor,USA,8:13.68,,6,Bruxelles,Sep 09
12,Ezekiel Kemboi,KEN,8:14.19,,1,Beijing,May 18
13,Soufiane Elbakkali,MAR,8:14.35,,4,Rio de Janeiro,Aug 17
14,Hillary Kipsang Yego,KEN,8:15.10,,2,Heusden-Zolder,Jul 16
15,Andrew Bayer,USA,8:16.11,,7,Bruxelles,Sep 09
16,Tesfaye Girma,ETH,8:16.14,,3,Heusden-Zolder,Jul 16
17,Yoann Kowal,FRA,8:16.21,,8,Bruxelles,Sep 09
18,Abel Kiprop Mutai,KEN,8:16.84,,8,Doha,May 06
19,Tafese Seboka,ETH,8:17.75,,2r1,Huelva,Jun 03
20,Lawrence Kemboi Kipsang,KEN,8:17.79,,9,Doha,May 06
21,Chala Beyo,ETH,8:17.84,,3r1,Huelva,Jun 03
22,Alex Kibet,KEN,8:18.28,,4,Heusden-Zolder,Jul 16
23,Stanley Kipkoech Kebenei,USA,8:18.52,,5,Roma,Jun 02
24,Daniel Huling,USA,8:18.58,,2r3,"Los Angeles, CA",May 20
25,Brimin Kiprop Kipruto,KEN,8:18.79,,6,Rio de Janeiro,Aug 17
