rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Moses Kiptanui,KEN,7.59.18,,1,Zürich,Aug 16
2,Eliud Barngetuny,KEN,8.05.01,,1,Monaco,Jul 25
3,Gideon Chirchir,KEN,8.06.77,,2,Zürich,Aug 16
4,Patrick Sang,KEN,8.06.80,,2,Monaco,Jul 25
5,Christopher Koskei,KEN,8.06.86,,1,Stockholm,Jul 10
6,Richard Kosgei,KEN,8.06.88,,2,Monaco,Sep 9
7,Matthew Birir,KEN,8.08.12,,3,Rome,Jun 8
8,Bernard Barmasai,KEN,8.08.56,,5,Monaco,Sep 9
9,Abdelaziz Sahere,MAR,8.09.02,,5,Rome,Jun 8
10,Johnstone Kipkoech,KEN,8.09.54,,2,Brussels,Aug 25
11,Joseph Keter,KEN,8.09.59,,4,Monaco,Jul 25
12,Saad Shaddad Al-Asmari,KSA,8.09.67,,6,Zürich,Aug 16
13,Mark Croghan,USA,8.10.43,,3,Nice,Jul 12
14,Elarbi Khattabi,MAR,8.12.02,,1,Hengelo,Jun 05
15,Steffen Brand,GER,8.14.37,,4,Göteborg,Aug 11
16,Angelo Carosi,ITA,8.14.38,,8,Zürich,Aug 16
17,Moura Wander do Prado,BRA,8.14.41,,1,Mar del Plata,Mar 22
18,Florin Ionescu,ROU,8.15.44,,6,Göteborg,Aug 11
19,Vladimir Pronin,RUS,8.16.59,,7,Göteborg,Aug 11
20,Julius Kariuki,KEN,8.16.67,,9,Brussels,Aug 25
21,Jim Svenøy,NOR,8.18.26,,3,Paris,Jul 03
22,Martin Strege,GER,8.18.57,,8,Göteborg,Aug 11
23,Brahim Boulami,MAR,8.20.64,,9,Nice,Jul 12
24,Josephat Kapkory,KEN,8.20.67,,12,Zürich,Aug 16
25,Paul Chemase,KEN,8.20.73,,10,Monaco,Jul 25
