rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jairus Kipchoge Birech,KEN,7:58.83,,1,Paris Saint-Denis,Jul 04
2,Evan Jager,USA,8:00.45,,2,Paris Saint-Denis,Jul 04
3,Ezekiel Kemboi,KEN,8:01.71,,1,"Eugene, OR",May 30
4,Conseslus Kipruto,KEN,8:05.20,,3,"Eugene, OR",May 30
5,Brimin Kiprop Kipruto,KEN,8:10.09,,4,Paris Saint-Denis,Jul 04
6,Paul Kipsiele Koech,KEN,8:10.24,,1,Zürich,Sep 03
7,Jonathan Muia Ndiku,KEN,8:11.64,,1,Beijing,May 20
8,Clement Kemboi Kimutai,KEN,8:12.68,,5,Paris Saint-Denis,Jul 04
9,Hillary Kipsang Yego,KEN,8:13.10,,4,London,Jul 25
10,Donald Cabral,USA,8:13.37,,2,"Eugene, OR",Jun 28
11,Daniel Huling,USA,8:14.11,,3,"Eugene, OR",Jun 28
12,John Kibet Koech,BRN,8:14.75,,3,Beijing,May 20
13,Bernard Mbugua Nganga,KEN,8:15.66,,4,Beijing,May 20
14,Hicham Sigueni,MAR,8:16.54,,1,Stockholm,Jul 30
15,Brahim Taleb,MAR,8:16.56,,2,Stockholm,Jul 30
16,Andrew Bayer,USA,8:18.08,,6,London,Jul 25
17,Yoann Kowal,FRA,8:18.38,,6,Rabat,Jun 14
18,Ilgizar Safiullin,RUS,8:18.49,,10,Paris Saint-Denis,Jul 04
19,Lawrence Kemboi Kipsang,KEN,8:18.51,,5,Beijing,May 20
20,Matthew Hughes,CAN,8:18.63,,8,Beijing,Aug 24
21,Hamid Ezzine,MAR,8:18.78,,6,Beijing,May 20
22,Nicholas Kiptonui Bett,KEN,8:19.26,,1,Heusden-Zolder,Jul 18
23,Amor Ben Yahia,TUN,8:19.30,,7,Beijing,May 20
24,Roberto Alaiz,ESP,8:19.85,,9,"Eugene, OR",May 30
25,Taylor Milne,CAN,8:19.90,,2,Heusden-Zolder,Jul 18
