rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Horace Ashenfelter,USA,8.45.4,,1,Helsinki,Jul 25
2,Vladimir Kazantsev,URS,8.48.6,,1,Kiev,Jun 12
3,Helmut Gude,FRG,8.50.0,,1,Berlin,Jun 28
4,John Disley,GBR,8.51.8,,3,Helsinki,Jul 25
5,Olavi Rinteenpää,FIN,8.54.4,,1,Colombes,Sep 14
6,Curt Söderberg,SWE,8.55.6,,5,Helsinki,Jul 25
7,Mikhail Saltykov,URS,8.55.8,,2h3,Helsinki,Jul 23
7,Gunther Hesselmann,FRG,8.55.8,,6,Helsinki,Jul 25
9,Gunnar Karlsson,SWE,8.57.4,,2,Stockholm,Jul 3
10,Jozsef Apro,HUN,9.00.4,,3,Helsinki,Jul 23
11,Rainer Åsbrandt,SWE,9.00.6,,3,Stockholm,Jul 03
11,Urho Julin,FIN,9.00.6,,1,Helsinki,Jul 04
11,Laszlo Jeszenszky,HUN,9.00.6,,1,Bucharest,Sep 21
14,Eric Nilsson,SWE,9.00.8,,4,Stockholm,Jul 03
15,Kauko Lusenius,FIN,9.01.0,,2,Helsinki,Jul 04
16,Chris Brasher,GBR,9.03.2,,4h3,Helsinki,Jul 23
17,Petar Segedin,YUG,9.03.6,,1,Belgrade,May 25
17,Andre Lebrun,FRA,9.03.6,,1,Brussels,Jul 05
19,Teuvo Vartiainen,FIN,9.03.8,,3,Helsinki,Jul 04
20,Bozidar Djuraskovic,YUG,9.04.0,,2,Belgrade,May 25
21,Cahit Onel,TUR,9.04.4,,10,Helsinki,Jul 25
21,Hallgeir Brenden,NOR,9.04.4,,1,Oslo,Sep 13
23,Andre Paris,FRA,9.05.0,,1,Stockholm,Sep 04
24,Susumu Takahashi,JPN,9.05.4,,,Yokohama,May 31
25,Sven Lundgren,SWE,9.06.0,,5,Stockholm,Jul 03
