rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Bernard Barmasai,KEN,8.02.76,,1,Monaco,Aug 18
2,Brahim Boulami,MAR,8.02.90,,2,Monaco,Aug 18
3,Ali Ezzine,MAR,8.03.57,,1,Paris,Jun 23
4,Raymond Yator,KEN,8.03.74,,3,Monaco,Aug 18
5,Reuben Kosgei,KEN,8.03.92,,2,Paris,Jun 23
6,Kipkurui Misoi,KEN,8.07.21,,2,Rome,Jun 30
7,Wilson Boit Kipketer,KEN,8.07.33,,3,Stockholm,Aug 1
8,Luis-Miguel Martín,ESP,8.09.77,,5,Monaco,Aug 18
9,Elarbi Khattabi,MAR,8.10.15,,7,Monaco,Aug 18
10,Laïd Bessou,ALG,8.10.23,,8,Monaco,Aug 18
11,Mark Croghan,USA,8.11.29,,9,Monaco,Aug 18
12,Günther Weidlinger,AUT,8.11.51,,1,Ostrava,Jun 01
13,Jonathan Kandie,KEN,8.12.30,,3,Hanía,Jun 14
14,Abraham Cherono,KEN,8.13.22,,2,Barcelona,Jul 25
15,Simon Vroemen,NED,8.13.45,,3,Rome,Jun 30
16,Eliseo Martín,ESP,8.13.63,,5,Zürich,Aug 11
17,Damian Kallabis,GER,8.14.53,,4,Rome,Jun 30
18,Marco Antonio Capeda,ESP,8.14.74,,4,Barcelona,Jul 25
19,Gaël Pencréach,FRA,8.14.94,,6,Rome,Jun 30
20,Pascal Dobert,USA,8.15.77,,1,Sacramento,Jul 20
21,Bouabdellah Tahri,FRA,8.16.14,,8,Zürich,Aug 11
22,Stephen Cherono,KEN,8.16.27,,6,Paris,Jun 23
23,Moses Kiptanui,KEN,8.16.68,,8,Paris,Jun 23
24,Piotr Wójcik,POL,8.17.09,,5,Barcelona,Jul 25
25,Khamis Abdullah Saifeldin,QAT,8.17.56,,2,Ostrava,Jun 01
