rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Anders Gärderud,SWE,8.08.02,,1,Montreal,Jul 28
2,Bronislaw Malinowski,POL,8.09.11,,2,Montreal,Jul 28
3,Frank Baumgartl,GDR,8.10.36,,3,Montreal,Jul 28
4,Tapio Kantanen,FIN,8.12.60,,4,Montreal,Jul 28
5,Dan Glans,SWE,8.15.32,,3,Stockholm,Aug 10
6,Gheorhe Cefan,ROU,8.16.10,,2,Stockholm,Jun 8
7,Michael Karst,FRG,8.18.36,,5,Stockholm,Aug 10
8,Dennis Coates,GBR,8.18.95,,1,Montreal,Jul 25
9,Gerd Frähmcke,FRG,8.19.44,,5,Stockholm,Jun 8
10,Antonio Campos,ESP,8.21.00,,6,Stockholm,Jun 8
11,Euan Robertson,NZL,8.21.08,,6,Montreal,Jul 28
12,Willi Maier,FRG,8.22.47,,7,Stockholm,Jun 08
13,Vladimir Lisovskiy,URS,8.22.8,,1,Bydgoszcz,Jun 22
14,John Bicourt,GBR,8.22.82,,8,Stockholm,Jun 08
15,Vladimir Filonov,URS,8.23.4,,1,Podolsk,Jun 28
16,Henry Marsh,USA,8.23.99,,10,Montreal,Jul 28
17,Aleksandr Velichko,URS,8.24.0,,2,Podolsk,Jun 28
18,Ismo Toukonen,FIN,8.24.45,,2,Turku,Jul 03
19,James Munyala,KEN,8.24.86,,1,Philadelphia,Jun 05
20,Dusan Moravcík,TCH,8.25.0,,2,Dresden,May 20
20,Yohannes Mohammed,ETH,8.25.0,,1,Zanzibar,May 29
22,Leopold Tomaszewski,POL,8.25.4,,2,Bydgoszcz,Jun 22
23,Vasile Bichea,ROU,8.26.0,,3,Bydgoszcz,Jun 22
24,Paul Copu,ROU,8.26.4,,2,Bucharest,May 16
25,Randy Smith,USA,8.26.71,,1,Westwood,Jun 12
