rank,name,nat,perf_0,perf_1,perf_2,city,date
1,John Kosgei,KEN,8.05.68,,1,Milan,Sep 7
2,Joseph Keter,KEN,8.05.99,,1,Monaco,Aug 10
3,Gideon Chirchir,KEN,8.06.85,,2,Monaco,Aug 10
4,Moses Kiptanui,KEN,8.08.33,,2,Atlanta,Aug 2
5,Christopher Koskei,KEN,8.08.84,,2,Nizza,Jul 10
6,Patrick Sang,KEN,8.09.77,,3,Monaco,Aug 10
7,Bernard Barmasai,KEN,8.10.84,,4,Nizza,Jul 10
8,Alessandro Lambruschini,ITA,8.11.28,,3,Atlanta,Aug 2
9,Wilson Boit Kipketer,KEN,8.11.29,,4,Stockholm,Jul 8
10,Matthew Birir,KEN,8.12.54,,5,Nizza,Jul 10
11,Richard Kosgei,KEN,8.12.80,,5,Monaco,Aug 10
12,Jonathan Kandie,KEN,8.14.25,,2,Rome,Jun 05
13,Abdelaziz Sahere,MAR,8.15.77,,6,Nice,Jul 10
14,Hicham Bouaouiche,MAR,8.17.04,,7,Nice,Jul 10
15,Elarbi Khattabi,MAR,8.17.29,,6,Brussels,Aug 23
16,Eliud Barngetuny,KEN,8.17.66,,7,Brussels,Aug 23
17,Mark Croghan,USA,8.17.84,,5,Atlanta,Aug 02
18,Brahim Boulami,MAR,8.18.49,,2,Paris,Jun 03
19,Steffen Brand,GER,8.18.52,,6,Atlanta,Aug 02
20,Robert Gary,USA,8.19.26,,2,Atlanta,Jun 21
21,Angelo Carosi,ITA,8.19.70,,9,Monaco,Aug 10
22,Jim Svenøy,NOR,8.19.79,,4s2,Atlanta,Jul 31
23,Marc Davis,USA,8.20.73,,3,Atlanta,Jun 21
24,Martin Strege,GER,8.20.95,,5,Rome,Jun 05
25,Paul Chemase,KEN,8.21.51,,6,Nairobi,Jun 29
