rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Moses Kiptanui,KEN,8.06.36,,1,Stuttgart,Aug 21
2,Patrick Sang,KEN,8.07.53,,2,Stuttgart,Aug 21
3,Alessandro Lambruschini,ITA,8.08.78,,3,Stuttgart,Aug 21
4,Matthew Birir,KEN,8.09.42,,4,Stuttgart,Aug 21
5,Mark Croghan,USA,8.09.76,,5,Stuttgart,Aug 21
6,Richard Kosgei,KEN,8.12.68,,1,Oslo,Jul 10
7,Julius Kariuki,KEN,8.13.38,,3,Zürich,Aug 4
8,Marc Davis,USA,8.14.26,,4,Zürich,Aug 4
9,Abdelaziz Sahere,MAR,8.15.25,,1,Villeuneve d´Ascq,Jul 2
10,Steffen Brand,GER,8.15.33,,6,Stuttgart,Aug 21
11,Shaun Creighton,AUS,8.16.22,,3,Villeuneve d´Ascq,Jul 02
12,Elarbi Khattabi,MAR,8.16.60,,4,Berlin,Aug 27
13,Graeme Fell,CAN,8.17.30,,4,Villeuneve d´Ascq,Jul 02
14,Gideon Chirchir,KEN,8.19.34,,1,Jena,Jun 13
15,Angelo Carosi,ITA,8.19.66,,3h,Stuttgart,Aug 19
16,Tom Hanlon,GBR,8.19.99,,4,Monaco,Aug 07
17,Azzedine Brahmi,ALG,8.20.86,,2,Rome,Jun 09
18,Joseph Keter,KEN,8.21.04,,1,Nice,Jul 21
19,Martin Strege,GER,8.21.24,,4h,Stuttgart,Aug 19
20,Brian Diemer,USA,8.22.41,,3,Eugene,Jun 18
21,Francesco Panetta,ITA,8.22.95,,2,Rome,Jun 27
22,Philip Barkutwo,KEN,8.23.44,,7,Monaco,Aug 07
23,Johnstone Kipkoech,KEN,8.23.48,,6,Rome,Jun 09
24,Kurt Black,USA,8.23.52,,4,Eugene,Jun 18
25,Jens Volkmann,GER,8.23.56,,3,Jena,Jun 13
