rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jairus Kipchoge Birech,KEN,7:58.41,,1,Bruxelles,Sep 05
2,Mahiedine Mekhissi-Benabbad,FRA,8:03.23,,2,Bruxelles,Sep 05
3,Ezekiel Kemboi,KEN,8:04.12,,1,Doha,May 09
4,Brimin Kiprop Kipruto,KEN,8:04.64,,2,Doha,May 09
5,Evan Jager,USA,8:04.71,,3,Bruxelles,Sep 05
6,Paul Kipsiele Koech,KEN,8:05.47,,3,Doha,May 09
7,Hillary Kipsang Yego,KEN,8:09.07,,5,Doha,May 09
8,Conseslus Kipruto,KEN,8:09.81,,2,Monaco,Jul 18
9,Jonathan Muia Ndiku,KEN,8:10.44,,1,Glasgow,Aug 01
10,Gilbert Kiplangat Kirui,KEN,8:11.86,,6,Doha,May 09
11,Matthew Hughes,CAN,8:12.81,,4,Monaco,Jul 18
12,Hamid Ezzine,MAR,8:14.33,,2,Sotteville-lès-Rouen,Jun 14
13,Bernard Mbugua Nganga,KEN,8:15.01,,5,Monaco,Jul 18
14,Brahim Taleb,MAR,8:15.48,,6,Oslo,Jun 11
15,Daniel Huling,USA,8:15.61,,4,Bruxelles,Sep 05
16,Abel Kiprop Mutai,KEN,8:15.83,,4,Roma,Jun 05
17,Krystian Zalewski,POL,8:16.20,,5,Roma,Jun 05
18,Clement Kemboi Kimutai,KEN,8:16.96,,6,Roma,Jun 05
19,Barnabas Kipyego,KEN,8:17.03,,3,Birmingham GBR,Aug 24
20,Abubaker Ali Kamal,QAT,8:17.27,,3,Marrakech,Sep 14
21,Víctor García,ESP,8:17.40,,7,Roma,Jun 05
22,Sebastián Martos,ESP,8:18.31,,2,Huelva,Jun 12
23,Haron Lagat,KEN,8:19.00,,6,Birmingham GBR,Aug 24
24,Lawrence Kemboi Kipsang,KEN,8:19.59,,1,Zagreb,Sep 02
25,John Kibet Koech,BRN,8:19.99,,2,Bydgoszcz,Jun 02
