rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Henry Rono,KEN,8.05.4,,1,Seattle,May 13
2,Bronislaw Malinowski,POL,8.11.63,,1,Berlin,Aug 18
3,Patriz Ilg,FRG,8.16.92,,2,Prague,Sep 3
4,Ismo Toukonen,FIN,8.18.29,,3,Prague,Sep 3
5,Michael Karst,FRG,8.19.01,,4,Prague,Sep 3
6,Douglas Brown,USA,8.19.29,,2,Berlin,Aug 18
7,Krzystof Wesolowsky,POL,8.19.53,,3,Berlin,Aug 18
8,Paul Copu,ROU,8.20.41,,5,Prague,Sep 3
9,George Malley,USA,8.21.72,,3,Stockholm,Jul 4
10,Henry Marsh,USA,8.22.5,,2,Helsinki,Jun 28
11,Julian Marsay,RSA,8.22.63,,1,Lausanne,Jul 13
12,Paul Thijs,BEL,8.22.8,,1,Sittard,Jun 18
13,James Munyala,KEN,8.23.5,,3,Helsinki,Jun 28
14,Sergey Olizarenko,URS,8.24.0,,2,Dortmund,Jul 01
15,Dan Glans,SWE,8.24.5,,4,Berlin,Aug 18
16,Vasile Bichea,ROU,8.24.86,,6,Prague,Sep 03
17,Kazimierz Maranda,POL,8.25.8,,2,Warsaw,Jun 19
18,Dennis Coates,GBR,8.25.98,,1,Edinburgh,Jul 16
19,George Kiprotich Rono,KEN,8.26.38,,3,Al Jazair,Jul 25
20,Vladimir Lisovskiy,URS,8.26.4,,1,Podolsk,Aug 12
21,John Davies,GBR,8.26.64,,2,Edinburgh,Jul 16
22,Nicolae Voicu,ROU,8.26.6,,3,Warsaw,Jun 19
23,Eshetu Tura,ETH,8.27.67,,4,Alger,Jul 25
24,Manfred Schoeneberg,FRG,8.27.82,,3,Köln,Aug 12
25,Vladimir Filonov,URS,8.27.9,,3,Dortmund,Jul 01
