rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Saif Saaeed Shaheen,QAT,7.55.51,,1,Brussels,Aug 26
2,Paul Kipsiele Koech,KEN,7.56.37,,2,Rome,Jul 08
3,Brimin Kipruto,KEN,8.04.22,,3,Rome,Jul 08
4,Brahim Boulami,MAR,8.04.92,,4,Rome,Jul 08
5,Simon Vroemen,NED,8.04.95,,2,Brussels,Aug 26
6,Kipkurui Misoi,KEN,8.08.15,,1,Heusden-Zolder,Jul 23
7,Ezekiel Kemboi,KEN,8.09.04,,2,Monaco,Sep 09
8,David Chemweno,KEN,8.09.09,,2,Heusden-Zolder,Jul 23
9,Wilson Boit Kipketer,KEN,8.09.32,,2,Athens,Jun 14
10,Wesley Kiprotich,KEN,8.09.43,,4,Monaco,Sep 09
11,Bouabdellah Tahri,FRA,8.09.58,,5,Rome,Jul 08
12,Michael Kipyego,KEN,8.10.66,,6,Rome,Jul 08
13,Richard Matelong,KEN,8.10.97,,6,Brussels,Aug 26
14,Jamal Bilal Salem,QAT,8.11.67,,3,Hengelo,May 29
15,Musa Amer Obaid,QAT,8.11.75,,7,Rome,Jul 08
16,Linus Kipwambok Chumba,KEN,8.11.98,,8,Rome,Jul 08
17,Günther Weidlinger,AUT,8.12.26,,4,Paris Saint-Denis,Jul 01
18,Reuben Kosgei,KEN,8.12.57,,1,Milan,Jun 01
19,Daniel Lincoln,USA,8.12.65,,10,Rome,Jul 08
20,Martin Pröll,AUT,8.13.74,,3,Heusden-Zolder,Jul 23
21,Antonio David Jiménez,ESP,8.14.05,,6,Sevilla,Jun 04
22,César Pérez,ESP,8.14.68,,5,Paris,Jul 01
23,Julius Nyamu,KEN,8.15.29,,6,Paris,Jul 01
24,Mustafa Mohamed,SWE,8.15.51,,7,Paris,Jul 01
25,Eliseo Martín,ESP,8.16.11,,9,Sevilla,Jun 04
